date,Dhading_Temperature,Dhading_Air_Pressure,Dhading_Wind_Speed,Dhading_Precipitation,Dhading_Rainfall_MM,Kathmandu_Temperature,Kathmandu_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kavre_Temperature,Kavre_Air_Pressure,Kavre_Wind_Speed,Kavre_Precipitation,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Precipitation,Sarlahi_Rainfall_MM
2023-04-13,21.6,851.1,14.2,0.0,0.0,21.8,870.75,10.9,0.0,0.0,19.4,848.8,9.4,0.0,0.0,26.25,994.75,14.9,0.0,0.0
2023-04-14,21.05,851.25,14.6,0.0,0.0,22.55,871.75,9.9,0.0,0.0,19.55,849.2,7.5,0.1,0.1,27.7,995.4,14.1,0.0,0.0
2023-04-15,22.15,852.9,14.5,0.0,0.0,22.9,872.9,10.7,0.0,0.0,20.0,850.65,6.3,0.1,0.1,28.6,996.0,11.0,0.0,0.0
2023-04-16,23.05,851.6,16.3,0.0,0.0,23.6,871.5,11.4,0.0,0.0,20.9,848.95,10.0,0.0,0.0,29.9,993.15,24.0,0.0,0.0
2023-04-17,22.65,850.4,14.4,0.0,0.0,23.75,870.35,11.5,0.0,0.0,21.35,848.9,8.9,0.0,0.0,27.7,993.05,18.7,0.0,0.0
2023-04-18,22.8,852.05,14.8,0.0,0.0,24.55,872.4,12.7,0.0,0.0,22.6,850.4,9.5,0.0,0.0,29.45,994.05,17.2,0.0,0.0
2023-04-19,22.7,848.65,15.8,0.0,0.0,24.45,868.55,10.9,0.0,0.0,22.05,846.6,10.1,0.0,0.0,30.05,989.85,17.3,0.0,0.0
2023-04-20,22.4,846.55,16.7,0.0,0.0,23.65,866.0,17.0,0.3,0.3,21.7,844.95,10.2,0.6,0.6,28.85,988.2,17.5,0.0,0.0
2023-04-21,20.05,847.45,19.6,0.2,0.2,20.55,867.5,13.2,0.8,0.8,19.0,845.95,13.8,0.1,0.1,28.35,990.35,20.4,1.3,1.3
2023-04-22,19.2,847.05,13.3,0.0,0.0,20.3,866.85,9.8,0.0,0.0,18.05,845.15,9.4,0.2,0.2,27.85,991.8,15.5,0.0,0.0
2023-04-23,18.55,848.85,16.8,1.0,1.0,19.85,869.15,9.2,2.2,2.2,17.25,846.65,9.4,3.5,3.5,26.8,995.15,20.7,0.0,0.0
2023-04-24,15.9,852.75,10.3,0.7,0.7,17.2,872.55,7.8,0.5,0.5,15.1,849.6,11.2,0.7,0.7,25.05,999.8,19.2,0.3,0.3
2023-04-25,15.95,853.4,12.7,0.4,0.4,17.85,873.05,10.0,8.2,8.2,14.8,850.15,10.1,2.9,2.9,26.3,998.95,10.5,0.5,0.5
2023-04-26,17.5,851.3,12.3,0.0,0.0,18.7,871.7,7.9,0.6,0.6,16.6,848.7,9.1,0.2,0.2,26.65,995.55,13.3,0.0,0.0
2023-04-27,18.25,851.25,10.7,0.0,0.0,19.55,871.55,6.5,0.3,0.3,17.25,848.6,7.7,0.2,0.2,26.75,996.0,17.0,0.0,0.0
2023-04-28,19.0,851.65,13.8,0.0,0.0,20.1,871.95,9.3,0.2,0.2,17.5,848.85,10.8,0.7,0.7,27.35,995.5,15.7,0.0,0.0
2023-04-29,18.5,850.6,15.0,0.5,0.5,19.9,870.75,12.5,0.3,0.3,18.05,848.5,11.4,0.7,0.7,26.7,995.05,11.5,0.1,0.1
2023-04-30,17.55,849.9,10.5,4.7,4.7,18.4,869.9,7.6,2.0,2.0,16.25,847.3,7.2,3.7,3.7,26.15,995.45,18.8,4.8,4.8
2023-05-01,15.35,849.75,6.6,3.8,3.8,16.4,869.5,7.2,7.3,7.3,13.7,847.0,6.6,3.7,3.7,23.85,996.7,8.6,0.7,0.7
2023-05-02,16.1,850.95,9.3,14.5,14.5,16.85,870.7,8.0,8.2,8.2,14.9,848.15,5.8,1.2,1.2,25.15,996.85,11.1,2.0,2.0
2023-05-03,17.05,851.75,11.5,7.3,7.3,18.25,871.75,8.8,8.4,8.4,16.0,849.1,10.4,2.3,2.3,26.05,997.05,16.5,0.6,0.6
2023-05-04,16.9,851.25,9.7,3.4,3.4,16.95,870.8,6.4,8.8,8.8,15.45,848.15,6.3,4.0,4.0,26.45,996.0,14.7,5.0,5.0
2023-05-05,17.75,849.45,12.9,0.0,0.0,18.4,869.3,8.9,0.1,0.1,17.0,846.3,7.9,0.6,0.6,27.05,993.45,19.4,0.0,0.0
2023-05-06,19.05,847.8,11.9,0.0,0.0,20.15,868.1,8.4,0.3,0.3,17.6,845.25,6.1,1.7,1.7,28.55,991.35,21.6,0.0,0.0
2023-05-07,20.0,848.15,11.4,0.2,0.2,21.15,868.4,8.9,0.8,0.8,18.85,845.85,9.2,3.3,3.3,29.65,991.5,24.0,0.0,0.0
2023-05-08,20.55,848.05,13.4,0.0,0.0,21.6,867.9,11.1,0.0,0.0,19.45,845.95,7.1,1.4,1.4,29.75,991.45,19.5,0.0,0.0
2023-05-09,20.15,848.6,14.6,0.0,0.0,21.45,868.75,11.9,0.1,0.1,19.9,846.95,9.9,0.3,0.3,29.85,991.55,29.7,0.0,0.0
2023-05-10,21.2,848.1,10.1,0.0,0.0,20.35,867.75,7.6,0.6,0.6,20.0,846.8,6.5,0.1,0.1,29.7,991.7,18.7,0.0,0.0
2023-05-11,20.8,851.2,13.9,0.0,0.0,21.2,870.95,11.8,0.0,0.0,20.3,849.5,9.8,0.0,0.0,28.75,994.75,12.2,0.0,0.0
2023-05-12,20.65,851.3,14.9,0.0,0.0,21.25,870.95,9.5,0.0,0.0,19.6,848.9,6.9,0.0,0.0,28.85,994.3,15.6,0.0,0.0
2023-05-13,21.3,851.4,15.5,0.0,0.0,22.55,871.4,9.7,0.0,0.0,20.3,849.15,9.2,0.0,0.0,30.9,993.85,13.2,0.0,0.0
2023-05-14,21.5,848.7,12.1,2.6,2.6,21.9,868.3,12.6,6.8,6.8,19.85,845.4,13.4,4.5,4.5,31.3,988.8,22.7,0.0,0.0
2023-05-15,19.9,847.7,10.5,8.0,8.0,19.8,866.95,9.8,6.3,6.3,18.45,844.4,9.4,5.9,5.9,30.2,990.15,18.3,0.0,0.0
2023-05-16,17.95,847.4,10.5,5.8,5.8,19.35,867.55,8.2,3.9,3.9,18.05,845.75,9.4,18.5,18.5,29.95,991.85,18.5,0.6,0.6
2023-05-17,18.9,850.05,10.0,30.9,30.9,20.9,870.2,9.1,6.1,6.1,19.0,847.65,10.2,10.3,10.3,29.4,994.65,20.5,10.6,10.6
2023-05-18,18.2,851.5,10.2,23.9,23.9,19.55,871.7,9.7,6.0,6.0,18.3,849.1,8.4,11.6,11.6,28.0,995.65,20.4,1.2,1.2
2023-05-19,19.35,849.5,10.1,14.9,14.9,21.05,869.5,10.7,1.6,1.6,19.4,846.95,9.2,0.6,0.6,28.9,992.7,15.8,0.0,0.0
2023-05-20,19.2,848.0,11.3,1.9,1.9,19.95,868.0,6.2,1.1,1.1,18.8,846.0,7.8,0.1,0.1,29.65,991.8,14.4,0.1,0.1
2023-05-21,19.1,849.0,11.6,1.2,1.2,20.7,869.4,8.9,0.0,0.0,19.05,847.35,5.9,1.2,1.2,29.15,993.3,16.3,2.3,2.3
2023-05-22,19.75,851.25,11.3,0.0,0.0,21.45,871.35,11.5,2.1,2.1,19.9,849.1,8.2,1.0,1.0,30.5,994.3,19.5,0.4,0.4
2023-05-23,20.25,850.85,8.2,1.5,1.5,21.45,871.2,6.3,3.8,3.8,19.0,849.15,8.9,5.0,5.0,27.15,995.45,21.7,8.1,8.1
2023-05-24,19.45,850.25,7.2,17.6,17.6,21.6,870.25,9.7,13.7,13.7,19.45,848.15,11.0,9.0,9.0,28.55,993.35,16.7,0.0,0.0
2023-05-25,17.3,849.15,11.3,21.5,21.5,19.2,869.1,8.9,28.7,28.7,18.95,846.9,8.2,27.5,27.5,28.3,992.35,14.8,7.5,7.5
2023-05-26,18.25,849.45,7.1,8.8,8.8,19.75,869.3,7.6,9.8,9.8,17.05,847.05,8.8,4.6,4.6,26.5,994.2,18.0,20.4,20.4
2023-05-27,18.3,848.75,10.1,4.2,4.2,19.45,868.55,7.2,6.1,6.1,17.8,845.95,6.9,3.4,3.4,26.9,994.0,10.0,9.4,9.4
2023-05-28,18.5,850.1,7.4,2.8,2.8,18.6,869.55,5.8,3.2,3.2,17.2,847.35,5.6,1.2,1.2,27.05,995.15,12.0,0.7,0.7
2023-05-29,19.35,851.8,10.0,0.0,0.0,20.95,872.3,8.5,1.7,1.7,18.9,849.65,4.8,0.7,0.7,29.1,995.75,8.4,0.0,0.0
2023-05-30,20.75,852.3,9.4,0.1,0.1,22.05,872.3,9.9,0.1,0.1,20.35,850.0,6.0,0.3,0.3,30.5,993.7,11.3,0.0,0.0
2023-05-31,22.05,850.95,12.2,0.0,0.0,23.6,871.1,9.3,0.0,0.0,21.85,848.55,8.8,0.6,0.6,31.9,991.8,21.1,0.0,0.0
2023-06-01,23.8,848.95,10.2,0.0,0.0,24.45,868.7,11.2,0.0,0.0,21.55,846.1,6.2,0.0,0.0,31.9,989.5,20.3,0.0,0.0
2023-06-02,21.25,847.2,10.5,0.0,0.0,23.65,868.0,6.6,0.0,0.0,20.9,845.4,5.6,0.2,0.2,31.8,989.5,20.4,0.0,0.0
2023-06-03,22.65,849.1,9.6,0.0,0.0,23.45,869.2,7.3,0.4,0.4,20.4,846.7,6.1,0.2,0.2,31.8,990.95,19.6,0.0,0.0
2023-06-04,21.35,848.95,11.1,0.0,0.0,23.9,869.6,11.1,0.0,0.0,21.0,847.3,8.3,0.2,0.2,31.8,990.85,11.7,0.0,0.0
2023-06-05,21.55,848.45,12.6,0.0,0.0,23.35,868.85,8.7,0.0,0.0,21.05,846.7,9.8,0.4,0.4,31.95,990.0,15.4,0.0,0.0
2023-06-06,23.2,848.65,10.2,0.0,0.0,23.55,868.85,11.5,0.8,0.8,20.8,846.75,10.3,0.8,0.8,32.85,988.85,14.4,0.0,0.0
2023-06-07,22.4,848.0,11.0,0.0,0.0,23.8,868.3,8.0,2.5,2.5,21.5,846.55,5.9,0.1,0.1,33.75,988.3,13.0,0.0,0.0
2023-06-08,23.45,847.95,8.8,0.0,0.0,24.25,868.2,12.8,5.7,5.7,22.6,846.35,8.0,0.0,0.0,33.25,987.55,12.7,0.0,0.0
2023-06-09,23.75,846.2,10.8,0.0,0.0,24.55,866.45,7.4,0.0,0.0,23.05,844.85,5.5,0.0,0.0,35.0,985.45,18.8,0.0,0.0
2023-06-10,24.15,846.05,13.1,0.8,0.8,24.0,865.75,8.8,0.4,0.4,22.65,843.85,10.6,0.7,0.7,34.2,985.2,17.4,0.0,0.0
2023-06-11,22.7,844.85,13.6,2.5,2.5,23.9,864.8,11.5,1.2,1.2,22.15,842.55,13.3,1.5,1.5,32.25,984.9,21.3,1.4,1.4
2023-06-12,22.45,844.6,12.4,27.6,27.6,23.8,864.45,8.9,3.0,3.0,21.0,842.5,6.8,8.5,8.5,29.95,986.15,25.2,2.1,2.1
2023-06-13,22.0,843.6,12.3,7.6,7.6,23.45,863.75,7.7,9.1,9.1,21.7,841.75,8.2,4.6,4.6,29.35,984.7,16.6,4.5,4.5
2023-06-14,20.55,843.3,9.9,56.7,56.7,22.6,863.5,6.9,22.0,22.0,20.9,841.6,9.5,35.9,35.9,30.5,984.4,20.2,0.3,0.3
2023-06-15,21.25,843.4,10.4,24.4,24.4,23.05,863.95,7.9,10.8,10.8,21.45,842.15,7.3,16.3,16.3,32.25,983.8,22.5,0.0,0.0
2023-06-16,21.8,843.85,9.1,0.2,0.2,23.55,864.2,7.9,1.7,1.7,21.1,842.25,5.2,4.7,4.7,33.0,984.7,25.0,0.0,0.0
2023-06-17,22.2,845.75,7.8,12.4,12.4,23.7,866.05,8.7,6.1,6.1,22.6,844.15,6.8,1.4,1.4,32.7,986.75,22.2,0.0,0.0
2023-06-18,22.0,847.1,13.4,8.6,8.6,24.15,867.65,12.0,6.6,6.6,22.35,845.55,7.2,2.5,2.5,32.0,987.95,23.0,6.0,6.0
2023-06-19,21.85,846.65,11.3,14.8,14.8,23.9,867.0,10.0,3.1,3.1,22.2,844.7,7.9,13.0,13.0,31.45,987.8,18.9,22.4,22.4
2023-06-20,21.5,846.15,9.5,2.6,2.6,23.5,866.45,8.7,5.2,5.2,21.65,844.45,8.1,7.1,7.1,29.5,987.45,17.2,0.8,0.8
2023-06-21,21.95,846.8,11.2,6.7,6.7,24.15,867.35,10.6,3.2,3.2,21.95,844.8,8.0,20.2,20.2,30.25,988.35,15.0,11.6,11.6
2023-06-22,21.95,847.5,8.9,3.7,3.7,23.9,867.8,7.8,6.0,6.0,22.45,845.95,8.3,10.3,10.3,29.05,989.4,15.5,50.3,50.3
2023-06-23,22.2,847.7,8.7,5.6,5.6,24.4,868.2,6.8,11.5,11.5,22.25,846.05,5.6,10.0,10.0,29.45,989.55,18.0,15.6,15.6
2023-06-24,21.95,846.75,8.4,23.1,23.1,23.8,867.15,7.0,23.7,23.7,22.4,845.45,5.6,11.0,11.0,29.9,988.65,13.4,5.3,5.3
2023-06-25,21.8,847.8,7.9,32.7,32.7,24.2,868.15,6.0,20.3,20.3,22.7,846.1,9.6,13.6,13.6,30.1,988.85,19.0,7.9,7.9
2023-06-26,21.35,847.5,8.4,7.2,7.2,23.7,867.9,7.9,8.2,8.2,21.75,845.7,8.4,6.0,6.0,30.9,988.75,22.5,0.0,0.0
2023-06-27,21.0,846.65,6.9,9.3,9.3,22.45,866.65,6.1,16.7,16.7,21.7,844.8,9.0,10.9,10.9,30.4,989.45,26.8,0.2,0.2
2023-06-28,20.1,847.85,9.2,7.5,7.5,23.35,868.3,6.2,29.7,29.7,22.1,846.4,10.7,7.3,7.3,29.25,990.4,28.3,3.3,3.3
2023-06-29,20.7,847.3,8.2,10.8,10.8,23.55,867.65,7.3,23.0,23.0,21.45,845.8,9.9,5.7,5.7,27.75,989.95,25.9,23.4,23.4
2023-06-30,19.9,846.35,5.2,33.3,33.3,22.4,866.85,7.4,27.0,27.0,21.05,845.05,5.7,27.8,27.8,27.55,989.65,19.8,24.6,24.6
2023-07-01,20.65,846.75,5.9,26.4,26.4,23.25,867.1,7.1,30.3,30.3,21.6,845.3,6.5,22.8,22.8,28.0,990.2,15.1,22.9,22.9
2023-07-02,21.1,846.35,8.4,23.3,23.3,24.05,866.8,5.6,10.9,10.9,22.45,844.9,7.4,13.9,13.9,28.85,988.8,9.8,35.0,35.0
2023-07-03,20.6,846.55,8.2,7.3,7.3,23.3,867.0,5.5,20.2,20.2,22.15,845.2,8.9,18.8,18.8,27.8,989.35,12.6,38.6,38.6
2023-07-04,20.8,846.55,4.8,41.5,41.5,23.2,867.0,6.1,28.3,28.3,21.6,844.95,5.9,26.4,26.4,28.3,988.5,15.5,11.0,11.0
2023-07-05,20.7,846.25,5.9,3.6,3.6,23.15,866.6,5.6,9.1,9.1,20.85,844.75,4.9,10.4,10.4,28.5,988.3,15.4,27.0,27.0
2023-07-06,21.25,847.45,10.1,6.0,6.0,23.25,867.85,5.4,21.2,21.2,21.55,845.65,5.8,9.5,9.5,29.4,989.85,21.1,1.2,1.2
2023-07-07,20.95,848.35,6.9,5.9,5.9,23.45,868.65,7.2,22.2,22.2,22.3,847.1,8.7,2.9,2.9,29.0,990.85,22.7,0.5,0.5
2023-07-08,21.15,849.55,8.0,11.6,11.6,23.85,869.95,6.3,10.3,10.3,21.9,848.1,10.2,1.3,1.3,29.1,991.65,19.1,6.2,6.2
2023-07-09,21.4,848.8,8.8,3.3,3.3,24.05,869.05,6.2,10.6,10.6,22.5,846.95,5.8,20.3,20.3,30.1,990.3,13.7,0.6,0.6
2023-07-10,22.05,847.85,11.2,2.0,2.0,24.8,868.15,6.8,7.5,7.5,22.45,846.2,6.4,33.8,33.8,30.0,989.6,14.8,4.9,4.9
2023-07-11,22.4,847.55,9.1,14.6,14.6,24.35,867.85,4.8,11.1,11.1,22.45,845.8,6.4,31.4,31.4,29.75,989.2,14.0,4.0,4.0
2023-07-12,21.05,847.6,5.2,23.5,23.5,23.4,867.95,5.6,29.1,29.1,21.35,846.0,7.1,39.8,39.8,28.25,990.05,16.6,25.0,25.0
2023-07-13,20.85,847.7,6.6,4.9,4.9,23.55,867.9,5.6,29.6,29.6,21.45,845.9,6.6,30.8,30.8,27.85,990.1,13.0,13.0,13.0
2023-07-14,21.0,847.5,6.4,11.4,11.4,23.5,868.0,5.6,25.8,25.8,21.5,845.85,4.7,42.2,42.2,27.4,990.5,14.3,37.2,37.2
2023-07-15,21.3,847.7,8.0,3.4,3.4,23.7,868.0,4.7,26.5,26.5,22.4,846.05,7.7,6.9,6.9,28.45,989.9,13.4,27.3,27.3
2023-07-16,21.35,847.4,12.4,5.9,5.9,23.35,867.65,7.4,32.4,32.4,22.35,845.65,6.2,24.6,24.6,29.85,989.05,15.9,2.5,2.5
2023-07-17,21.2,846.55,13.4,11.8,11.8,23.75,867.0,6.0,30.1,30.1,22.5,844.95,7.6,35.0,35.0,29.5,988.95,20.0,0.8,0.8
2023-07-18,20.9,847.05,7.6,12.0,12.0,22.85,867.4,5.1,16.8,16.8,21.5,845.5,4.8,6.8,6.8,29.45,988.75,14.8,0.4,0.4
2023-07-19,21.85,846.85,8.7,0.7,0.7,24.45,867.2,5.9,12.6,12.6,22.9,845.3,6.8,2.4,2.4,30.55,987.25,13.9,0.0,0.0
2023-07-20,22.95,846.75,10.0,0.4,0.4,24.8,866.9,4.9,2.1,2.1,22.8,845.15,7.3,2.1,2.1,30.8,987.55,14.7,2.3,2.3
2023-07-21,22.25,849.0,7.3,8.4,8.4,24.7,869.35,5.4,21.2,21.2,22.85,847.4,6.8,10.9,10.9,30.55,991.7,18.7,2.7,2.7
2023-07-22,21.5,851.3,9.4,3.4,3.4,23.85,871.7,5.4,17.4,17.4,22.75,849.6,10.3,2.0,2.0,30.8,993.45,20.1,3.9,3.9
2023-07-23,21.5,851.05,8.7,2.3,2.3,23.9,871.55,5.6,37.6,37.6,22.25,849.45,8.6,12.5,12.5,30.55,992.7,17.6,8.9,8.9
2023-07-24,20.9,848.5,9.3,1.6,1.6,23.4,869.0,7.2,17.0,17.0,21.45,846.8,4.6,16.4,16.4,29.0,990.55,13.5,15.2,15.2
2023-07-25,20.45,848.95,5.8,18.6,18.6,23.1,869.2,4.4,18.8,18.8,21.15,847.3,3.9,16.4,16.4,28.65,991.3,14.5,34.3,34.3
2023-07-26,21.5,849.75,10.6,2.8,2.8,23.75,869.95,7.1,4.4,4.4,22.2,847.85,6.4,40.5,40.5,30.2,991.6,12.4,1.1,1.1
2023-07-27,21.3,848.4,9.1,3.6,3.6,24.15,868.5,6.5,18.5,18.5,22.2,846.55,4.4,22.1,22.1,29.85,989.9,16.8,2.9,2.9
2023-07-28,21.6,845.75,9.3,8.0,8.0,23.75,866.0,6.9,24.4,24.4,22.35,843.95,5.6,33.7,33.7,30.1,987.4,13.3,0.3,0.3
2023-07-29,20.8,845.7,9.2,4.6,4.6,22.9,865.9,8.0,17.7,17.7,21.75,843.9,5.0,45.8,45.8,29.3,987.6,10.4,6.8,6.8
2023-07-30,20.55,844.75,7.7,2.8,2.8,23.5,865.1,5.4,19.4,19.4,21.1,842.9,3.4,17.2,17.2,28.85,986.65,9.9,12.3,12.3
2023-07-31,21.8,844.4,9.4,15.6,15.6,24.45,864.75,6.4,12.6,12.6,21.95,842.8,6.1,18.4,18.4,29.6,985.15,7.7,3.9,3.9
2023-08-01,22.5,843.65,9.0,7.2,7.2,24.7,863.95,6.9,10.7,10.7,23.25,842.45,7.6,21.4,21.4,31.05,984.4,12.8,10.6,10.6
2023-08-02,22.7,844.25,9.2,0.3,0.3,24.8,864.4,8.6,0.8,0.8,24.05,842.75,7.0,14.0,14.0,29.9,984.3,20.9,0.6,0.6
2023-08-03,21.95,844.7,7.5,14.3,14.3,24.15,864.95,6.4,17.4,17.4,23.35,842.85,10.0,12.3,12.3,30.3,985.95,24.6,2.5,2.5
2023-08-04,19.95,846.2,4.9,6.6,6.6,23.45,866.65,4.6,50.0,50.0,21.9,844.85,9.2,2.1,2.1,29.3,989.0,23.0,1.5,1.5
2023-08-05,20.6,847.0,6.8,0.5,0.5,23.35,867.45,5.6,32.5,32.5,21.85,845.55,7.2,14.4,14.4,28.85,989.05,16.3,1.6,1.6
2023-08-06,20.65,844.25,8.2,2.5,2.5,22.6,864.5,4.8,8.2,8.2,22.25,842.5,6.4,39.9,39.9,29.0,985.95,9.8,15.9,15.9
2023-08-07,20.5,842.1,5.2,21.3,21.3,22.55,862.25,4.7,42.8,42.8,21.2,840.5,3.9,34.4,34.4,27.6,984.6,17.3,25.1,25.1
2023-08-08,20.1,843.4,3.9,25.1,25.1,22.65,863.65,4.0,50.5,50.5,21.0,841.75,4.8,47.0,47.0,27.05,986.95,10.2,25.1,25.1
2023-08-09,21.6,845.9,7.5,2.3,2.3,24.8,866.4,4.7,4.0,4.0,22.95,844.5,9.5,13.4,13.4,28.35,989.65,23.3,3.5,3.5
2023-08-10,21.6,848.45,11.0,2.5,2.5,24.45,868.85,5.8,16.0,16.0,22.5,846.9,8.4,2.8,2.8,28.7,991.1,20.3,10.2,10.2
2023-08-11,21.5,847.95,8.8,1.2,1.2,24.2,868.15,5.6,28.9,28.9,22.7,846.2,5.1,22.4,22.4,28.45,990.0,12.0,7.1,7.1
2023-08-12,21.0,845.65,6.2,30.1,30.1,23.45,866.1,5.9,60.9,60.9,22.1,844.05,6.0,51.4,51.4,28.1,988.1,16.6,6.1,6.1
2023-08-13,19.6,845.9,4.2,29.7,29.7,22.0,866.5,4.3,68.2,68.2,20.9,844.5,3.0,58.0,58.0,28.35,990.2,10.9,1.9,1.9
2023-08-14,20.5,848.9,7.1,0.0,0.0,22.15,869.25,5.6,2.2,2.2,21.75,847.15,7.7,8.7,8.7,28.4,991.4,11.4,0.9,0.9
2023-08-15,21.7,848.45,10.9,1.6,1.6,22.9,868.7,7.6,7.0,7.0,21.35,846.65,5.6,2.9,2.9,29.25,989.95,13.0,0.1,0.1
2023-08-16,21.7,847.95,8.4,7.2,7.2,23.35,868.2,7.4,3.9,3.9,21.6,846.3,4.3,11.3,11.3,30.3,989.2,14.4,0.7,0.7
2023-08-17,22.05,848.25,7.3,5.7,5.7,24.45,868.6,4.7,8.1,8.1,23.05,846.95,7.0,9.4,9.4,29.3,990.0,13.0,10.3,10.3
2023-08-18,22.6,848.95,9.3,2.4,2.4,23.75,869.05,6.3,17.2,17.2,22.75,847.25,9.6,4.3,4.3,29.4,990.4,16.5,2.0,2.0
2023-08-19,21.9,849.65,8.2,8.9,8.9,24.1,869.9,5.2,10.8,10.8,22.5,847.9,7.9,3.3,3.3,30.15,991.25,16.4,1.8,1.8
2023-08-20,21.7,850.1,5.9,11.4,11.4,24.05,870.55,5.2,31.3,31.3,22.8,848.5,7.3,26.2,26.2,30.25,992.25,14.0,0.5,0.5
2023-08-21,20.35,848.4,3.3,9.8,9.8,23.25,869.15,2.7,11.5,11.5,21.25,846.85,4.3,23.0,23.0,28.15,991.35,13.9,20.6,20.6
2023-08-22,21.1,848.0,6.8,8.8,8.8,23.3,868.2,7.4,20.4,20.4,22.25,846.2,5.4,15.1,15.1,29.15,990.2,9.9,3.5,3.5
2023-08-23,20.75,846.25,6.9,25.8,25.8,23.1,866.55,5.2,21.8,21.8,21.1,844.5,4.3,48.3,48.3,27.65,989.1,11.6,22.1,22.1
2023-08-24,21.2,844.5,9.0,20.3,20.3,23.1,864.9,6.1,56.2,56.2,21.45,842.75,4.7,119.2,119.2,27.4,987.3,9.4,22.5,22.5
2023-08-25,20.65,843.95,9.8,26.5,26.5,23.4,864.5,8.0,24.9,24.9,21.0,842.55,6.6,51.0,51.0,26.9,987.75,9.7,29.8,29.8
2023-08-26,20.95,844.65,8.4,38.4,38.4,23.0,864.8,7.9,97.8,97.8,21.4,842.65,5.4,34.3,34.3,26.75,987.25,10.7,43.1,43.1
2023-08-27,21.15,844.55,10.0,15.1,15.1,23.6,864.75,7.6,11.3,11.3,20.8,842.5,5.1,6.1,6.1,28.05,987.1,21.3,19.2,19.2
2023-08-28,20.1,845.3,10.0,7.8,7.8,22.95,865.55,8.7,3.7,3.7,21.75,843.5,4.9,20.4,20.4,28.05,988.85,18.7,1.6,1.6
2023-08-29,20.8,847.5,11.6,8.8,8.8,22.6,867.7,5.9,8.5,8.5,21.75,845.95,6.0,17.5,17.5,27.9,990.4,9.5,3.6,3.6
2023-08-30,21.25,849.4,8.4,3.7,3.7,22.75,869.35,8.5,4.7,4.7,21.45,847.55,6.9,5.3,5.3,29.0,991.85,10.8,0.3,0.3
2023-08-31,21.65,850.4,6.4,1.1,1.1,22.85,870.75,7.8,9.0,9.0,21.65,848.75,5.4,1.6,1.6,29.7,992.7,11.1,1.1,1.1
2023-09-01,21.2,849.85,10.6,0.5,0.5,23.0,870.25,7.1,4.5,4.5,21.65,848.1,5.5,2.4,2.4,29.35,992.15,9.6,7.4,7.4
2023-09-02,21.7,848.6,6.6,7.2,7.2,23.5,868.9,5.2,4.3,4.3,22.5,847.15,9.6,4.3,4.3,29.45,990.95,9.6,5.2,5.2
2023-09-03,21.9,848.45,8.1,2.3,2.3,24.3,869.0,7.8,8.5,8.5,22.4,847.0,5.9,4.9,4.9,30.05,989.7,8.0,8.3,8.3
2023-09-04,22.2,848.3,9.7,0.4,0.4,24.15,868.2,6.9,2.3,2.3,23.2,846.65,7.9,3.4,3.4,29.7,989.8,15.6,6.1,6.1
2023-09-05,21.6,848.9,5.9,0.2,0.2,22.85,869.15,5.2,0.3,0.3,21.95,847.35,7.6,0.8,0.8,29.85,990.0,7.7,0.0,0.0
2023-09-06,21.7,849.9,8.0,0.0,0.0,23.8,870.05,6.6,0.2,0.2,22.5,848.35,7.1,0.0,0.0,30.05,990.3,8.3,0.0,0.0
2023-09-07,21.95,849.3,10.7,0.3,0.3,24.2,869.5,7.1,4.1,4.1,22.4,847.8,8.3,1.9,1.9,30.05,991.1,13.7,5.6,5.6
2023-09-08,21.25,849.25,8.8,8.3,8.3,23.25,869.45,6.9,10.7,10.7,21.45,847.4,8.8,10.7,10.7,28.85,992.1,27.2,17.3,17.3
2023-09-09,20.25,849.05,7.0,6.6,6.6,22.85,869.5,5.6,13.0,13.0,20.85,847.5,6.6,5.3,5.3,27.45,992.15,24.1,11.4,11.4
2023-09-10,20.35,848.0,7.7,1.9,1.9,22.75,868.4,5.1,11.3,11.3,21.25,846.5,8.8,1.4,1.4,29.6,989.75,10.5,1.0,1.0
2023-09-11,21.15,847.4,7.6,0.7,0.7,22.5,867.6,6.2,6.4,6.4,21.15,845.5,7.2,4.5,4.5,29.4,988.6,11.3,0.4,0.4
2023-09-12,21.1,847.65,10.4,4.0,4.0,23.05,867.85,6.3,3.5,3.5,22.15,846.1,3.8,13.8,13.8,29.5,989.7,11.4,10.8,10.8
2023-09-13,21.75,848.3,8.7,0.4,0.4,23.9,868.7,6.5,9.0,9.0,21.8,846.25,6.8,6.6,6.6,30.1,989.7,9.2,1.0,1.0
2023-09-14,21.85,849.6,9.5,0.4,0.4,23.1,869.8,7.6,3.4,3.4,21.95,847.8,7.9,4.5,4.5,30.25,990.75,17.4,1.6,1.6
2023-09-15,21.15,850.4,6.9,3.7,3.7,23.45,870.85,5.0,11.2,11.2,21.85,849.1,9.7,6.4,6.4,29.8,992.55,21.4,0.9,0.9
2023-09-16,21.35,851.2,6.9,6.2,6.2,23.6,871.55,4.7,3.8,3.8,21.95,849.55,7.6,1.1,1.1,30.0,992.9,13.6,1.6,1.6
